,story,story_txt,img_len,video_len,campaign_count,campaign_city,url
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><div> <h3>200 X $25 = 1 Year of Education for Seven Students</h3>
<p>Five years ago, I began working with a friend, Oscar, to send 7 students in Ghana to school. In November, I will have a chance to meet them! I am looking for 200 friends old and new to donate $25 to help send these seven children to school for the next year. </p>
<p><strong>My Story.<br/></strong></p> <p>Five years ago, I embarked on a study abroad trip to Ghana. I had long dreamed of traveling to Africa, and I was ready to put my heart and soul into my trip. I spent five months doing everything I could to experience the culture. I lived with a large family (up to 14 of us in the house on any given night!). I studied Ghanaian literature, language and traditional dance at the University of Legon. I interned with a community development organization on the quality of water in Accra. I fell in love with spicy food. I traveled all over the country. So it may come as no surprise that when my friend Oscar told me about the challenges that children in his community face to access education, and asked me to help him support seven children, I had no choice but to say, ""Yes!"". <br/></p>
<p></p>
<p><img class=""lazy"" data-src=""https://res.cloudinary.com/indiegogo-media-prod-cld/image/upload/c_limit,w_695/v1439438063/wcn326bq8yr0b2o0nrk7.jpg"" src="""" style=""""/><i>Pictured here, Oscar and Morgan</i></p>
<h4>
<b>The Who.</b><br/>
</h4>
<p>For three years, these seven students have been in school. Oscar and I have been working together, with the support of many people along the way, to send those absolutely adorable faces pictured above to Wisdom Children's International School in Klikor, Ghana. Seyram, Ramatu, Eyi, Wisdom (top row), Jeff, Elikplim and Etsa (bottom row) each have a unique story. But their stories share a few common themes: they were given no opportunity to stay in school because their family didn't have enough money; they have a love and passion for learning; and each has the desire to make sure that no other student faces these same challenges to receive an education.</p>
<p>As I reflect on this five year anniversary of my trip to Ghana, I know that these children have changed my life. Their stories inspire me. To ensure that these students have the opportunity to remain in school, I am asking <b>200 </b>friends and family (that's you!) to donate. Just <b>$25</b> can help keep these students in school for the next year. <br/></p>
<h4>The Why.</h4>
<p>Education is a global right. School in Ghana is free <i>and </i>compulsory through junior high school. But the reality is that most students cannot afford to go to school because of the many costs to attending class. Transportation to get to school, lunch and snacks while at school, the cost of school supplies and materials, uniforms, exam fees, sports fees. The list is extensive. Many families in Ghana cannot afford these costs, and children suffer the consequences. <br/></p>
<p></p>
<h4>The What.<br/>
</h4>$5,000 will cover all seven students' expenses for FOUR terms of school, all of the 2015-2016 school year and the first term of the 2016-2017 school year. All students attend fall, spring and summer terms, which are each 15 or 16 week sessions. Older students may attend additional two week terms in between, as determined by their grade level. While the fees to attend school at Wisdom Children's International School do change by grade level, an estimate of the expenses for one student for the entire school year is:<ol>
<li>Tuition: $110<br/>
</li>
<li>Books and school supplies: $90<br/>
</li>
<li>Fees for exams, sports and miscellaneous: $50<br/>
</li>
<li>Lunch and a snack everyday: $250</li>
</ol>
<p>If you do the math, you'll notice that this does not <i>quite </i>add up to $5,000. Unfortunately, this is not an exact science as the prices at the school do increase from one year to the next, and the exchange rate fluctuates regularly. We have given ourselves a bit of wiggle room to accommodate for these unpredictable costs, as well as to cover the cost of wiring money to Ghana.<br/></p>
</div></div>","200 X $25 = 1 Year of Education for Seven Students
Five years ago, I began working with a friend, Oscar, to send 7 students in Ghana to school. In November, I will have a chance to meet them! I am looking for 200 friends old and new to donate $25 to help send these seven children to school for the next year. 
My Story. Five years ago, I embarked on a study abroad trip to Ghana. I had long dreamed of traveling to Africa, and I was ready to put my heart and soul into my trip. I spent five months doing everything I could to experience the culture. I lived with a large family (up to 14 of us in the house on any given night!). I studied Ghanaian literature, language and traditional dance at the University of Legon. I interned with a community development organization on the quality of water in Accra. I fell in love with spicy food. I traveled all over the country. So it may come as no surprise that when my friend Oscar told me about the challenges that children in his community face to access education, and asked me to help him support seven children, I had no choice but to say, ""Yes!"". 

Pictured here, Oscar and Morgan

The Who.

For three years, these seven students have been in school. Oscar and I have been working together, with the support of many people along the way, to send those absolutely adorable faces pictured above to Wisdom Children's International School in Klikor, Ghana. Seyram, Ramatu, Eyi, Wisdom (top row), Jeff, Elikplim and Etsa (bottom row) each have a unique story. But their stories share a few common themes: they were given no opportunity to stay in school because their family didn't have enough money; they have a love and passion for learning; and each has the desire to make sure that no other student faces these same challenges to receive an education.
As I reflect on this five year anniversary of my trip to Ghana, I know that these children have changed my life. Their stories inspire me. To ensure that these students have the opportunity to remain in school, I am asking 200 friends and family (that's you!) to donate. Just $25 can help keep these students in school for the next year. 
The Why.
Education is a global right. School in Ghana is free and compulsory through junior high school. But the reality is that most students cannot afford to go to school because of the many costs to attending class. Transportation to get to school, lunch and snacks while at school, the cost of school supplies and materials, uniforms, exam fees, sports fees. The list is extensive. Many families in Ghana cannot afford these costs, and children suffer the consequences. 

The What.
$5,000 will cover all seven students' expenses for FOUR terms of school, all of the 2015-2016 school year and the first term of the 2016-2017 school year. All students attend fall, spring and summer terms, which are each 15 or 16 week sessions. Older students may attend additional two week terms in between, as determined by their grade level. While the fees to attend school at Wisdom Children's International School do change by grade level, an estimate of the expenses for one student for the entire school year is:
Tuition: $110

Books and school supplies: $90

Fees for exams, sports and miscellaneous: $50

Lunch and a snack everyday: $250

If you do the math, you'll notice that this does not quite add up to $5,000. Unfortunately, this is not an exact science as the prices at the school do increase from one year to the next, and the exchange rate fluctuates regularly. We have given ourselves a bit of wiggle room to accommodate for these unpredictable costs, as well as to cover the cost of wiring money to Ghana.",1.0,0,"2 Campaigns
                |","Klikor, Ghana",https://www.indiegogo.com/projects/opening-books-to-open-doors/pica
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><p></p><p></p><p><span style=""background-color: initial;""><b><span style=""letter-spacing: 0px;"">**STOP PRESS**  (4th July 2015)</span></b></span></p><p><b>I am now out of fabric! please have a look at the update page to see some of the dogs i've made neckerchiefs for. Thanks to you, i'm off to the Scottish Youth Theatre in a week - cant wait!!! xxxx</b></p><p><span style=""background-color: initial;""><b><span style=""letter-spacing: 0px;"">*STOP PRESS*   I've reached my target!  People have been asking if they can still buy a cravat -  the answer is </span>definitely<span style=""letter-spacing: 0px;""> yes!!  I've still got a little fabric left, so please do order if you would like one. I'll remove each perk as I run out of that fabric.</span> x </b><span style=""letter-spacing: 0px;""> </span></span></p><p><span style=""color: rgb(106, 106, 106); font-family: 'Benton Sans', Helvetica, sans-serif; letter-spacing: 0px; background-color: initial;"">In March, I had a really big audition, and I am thrilled to say that I was successful.  I have been given the incredible opportunity of taking part in the Scottish Youth Theatre's summer course this year.</span></p><p>I will be away for three weeks doing their fantastic devising course, working with other teenagers to devise (create from scratch!) a piece of theatre.  The course is residential and self catering - which means that apart from learning to cook, I need to raise money for food, the course itself and accommodation.  Whilst my parents are able to pay for some of the cost, I need to raise £600 on my own.</p><p>Thanks to everyone who's donating - this opportunity means the world to me! </p><p><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/1415640/files/20150426043656-dog.jpg?1430048216"" src="""" style=""width: 385px; height: 513px;""/></p><div><br/></div><div>As a thank you for helping me get to theatre school,  I have made some cute dog neckerchiefs!  You can buy them in the Perks on the right hand side of this page. </div><div><span style=""background-color: initial;"">The cravats fit most sizes of dog except miniatures - please send me a message if you have a tiny dog and I will make a petite set! :)   Here's some photos to help you choose the perfect set for your dog.  </span></div><div>
<div>
<br/><div><b>Lots of Spots set:</b></div>
<div>
<div>
<p><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/1429596/files/20150430103456-Lots_of_Spots.jpg?1430415296"" src="""" style=""width: 292px; height: 219px;""/></p>
<b><div><b><br/></b></div>SeaSide set:</b>
</div>
<div>
<p><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/1429609/files/20150430103811-SeaSide_Set.jpg?1430415491"" src="""" style=""width: 291.004651162791px; height: 218px;""/></p>
<p><b><br/></b></p>
<p><b>Spots 'n' Stripes:</b><br/></p>
<p><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/1429689/files/20150430110240-Spots_n_Stripes_resize.jpg?1430416960"" src="""" style=""""/></p>
<br/>
</div>
</div>
</div>
<div><br/></div>
<div>
<b></b><p></p>
<p></p>
<p><br/></p>
</div>
</div></div>","**STOP PRESS**  (4th July 2015)I am now out of fabric! please have a look at the update page to see some of the dogs i've made neckerchiefs for. Thanks to you, i'm off to the Scottish Youth Theatre in a week - cant wait!!! xxxx*STOP PRESS*   I've reached my target!  People have been asking if they can still buy a cravat -  the answer is definitely yes!!  I've still got a little fabric left, so please do order if you would like one. I'll remove each perk as I run out of that fabric. x  In March, I had a really big audition, and I am thrilled to say that I was successful.  I have been given the incredible opportunity of taking part in the Scottish Youth Theatre's summer course this year.I will be away for three weeks doing their fantastic devising course, working with other teenagers to devise (create from scratch!) a piece of theatre.  The course is residential and self catering - which means that apart from learning to cook, I need to raise money for food, the course itself and accommodation.  Whilst my parents are able to pay for some of the cost, I need to raise £600 on my own.Thanks to everyone who's donating - this opportunity means the world to me! As a thank you for helping me get to theatre school,  I have made some cute dog neckerchiefs!  You can buy them in the Perks on the right hand side of this page. The cravats fit most sizes of dog except miniatures - please send me a message if you have a tiny dog and I will make a petite set! :)   Here's some photos to help you choose the perfect set for your dog.  

Lots of Spots set:



SeaSide set:




Spots 'n' Stripes:",4.0,0,"1 Campaign
                |","Edinburgh, United Kingdom",https://www.indiegogo.com/projects/summer-theatre-school-fund/pica
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><p>All money raised will go towards buying food for the picketers of OSSTF District 13. Pizza, coffee, tea, and so forth.</p></div>","All money raised will go towards buying food for the picketers of OSSTF District 13. Pizza, coffee, tea, and so forth.",0.0,0,"1 Campaign
                |","Durham, Canada",https://www.indiegogo.com/projects/a-piece-of-the-pie-osstf-strike-lunch-fund/pica
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><div>
<p>
<img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/829749/files/20140902160048-BreakLineForCampaignPitch.jpg?1409698848"" src="""" style=""""/><br/><b>
Update 9/25/2014: Please help me make plans for RestoringHistory.US by taking this <a href=""https://docs.google.com/forms/d/1pxVDrMpI2_PcwVNfaFFhTAELVasDvm9neaR19e6KREE/viewform?usp=send_form"" rel=""noopener nofollow"">3-question survey</a>. Thank you! ~Steve
</b>
<img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/829749/files/20140902160048-BreakLineForCampaignPitch.jpg?1409698848"" src="""" style=""""/></p>
<br/><blockquote style=""color: #950909;"">""Our
forefathers came to certain conclusions... which have been a great blessing to
the world. Before we can understand their conclusions, we must go back and
review the course which they followed. We must think the thoughts which they
thought."" — President Calvin Coolidge</blockquote>
</div>
<p>That is the <i>vision</i>
for RestoringHistory.US: to help the next generation of Americans study the
course of history and become effective defenders of the political, economic,
and religious principles that led to freedom. </p>The <i>mission</i> of RestoringHistory.US is to link            educational resources to chapters in popular history textbooks, helping families            to easily locate materials that: <ol>
<li>counteract the liberal/progressive bias found in many
textbooks, and </li>
<li>make the study of history... <b>NOT</b> boring!</li>
</ol><br/><br/><h3>Phase 1: The birth of
RestoringHistory.US</h3>
<p>My name is Steve Johnston. I’m a <a href=""https://www.linkedin.com/in/stevenleejohnston"" rel=""noopener nofollow"">freelance software developer</a> with 18 years of experience, and I also help
homeschool my kids. I found myself
spending a lot of my time searching for the best books, movies, articles, and
other resources to make history ""come alive"" for my kids.  </p>
<p>I thought this project would be a great way to bring together my
skills and interests in a way that could help other families learn more about
the history and founding principles of America.</p>
<p>I completed phase one of the <a href=""http://www.restoringhistory.us"" rel=""noopener nofollow"">RestoringHistory.US website</a> in my spare time and launched it
in August 2013.  You can take a look at
the <a href=""http://www.restoringhistory.us/how-to-use"" rel=""noopener nofollow"">How to Use</a> page for an overview of the site's current functionality.  The following screenshot is an example, showing <i>New Deal or Raw Deal?</i> as a resource that is associated with chapter 26 of the textbook <i>The Story of the World, Vol. 4</i>. </p><p></p><p><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/871057/files/20140920181526-how-to-step3a_20140920_with_border.png?1411262126"" src="""" style=""""/></p><br/><br/><br/><h3>Phase 2: Critical
improvements to make the website useful</h3><h3>
</h3><p>Since I launched the website last year, I have spent the majority of my available time promoting it on social networks, and writing blog articles on current events, to drive traffic to the site.  Recently, I have refocused my efforts on my core mission, and I have begun adding more resources to the website.  (The <a href=""http://www.restoringhistory.us/updates"" rel=""noopener nofollow"">Updates</a> page is a convenient way to see what resources have been added since your last visit to the website.)<br/></p><p>In addition to adding more resources to the RestoringHistory.US website, here are the main features I want to add, to take the website to the next level and make it really useful.</p><ol>
<li>
<b>Support FREE content  </b>Currently, amazon products are the only
types of resources that I can add, but I want to allow linking other types of
FREE online content such as articles and YouTube videos.</li>
<li>
<b><span><span></span></span></b><b>Rate/review and filtering/sorting functionality  </b>Giving users the ability to rate resources will allow the best quality resources
to bubble to the top and make them easier to find.</li>
<li>
<b><span><span></span></span></b><b>Support for multiple textbooks  </b>Currently, <i>The Story of the World </i>is the only textbook that is indexed.  I want to add other homeschool and public school textbooks and link resources to those as well.
</li>
<li>
<b>Crowdsourcing functionality </b> In order for the website to grow exponentially, I need to
allow other people to add resources to the database.  I’ve already had people volunteering to help,
so I need to add the ability for these people to contribute to the site.</li>
</ol><p>In the future, I want students to be able to go to the page associated with a chapter in their textbook and see <i>many</i> resources, including books, movies, articles, online videos, activities, field trip ideas, etc.  Users should have options for sorting and filtering to find the best resources of each type that will meet their needs.</p><br/><br/><h3>Why I need your help</h3>
<p>I have already invested many, <i>many</i> hours in the development and promotion of the site up to this
point, with only a few donations.  However, the growth of the website is severely limited by the fact that I cannot afford to spend more time working on it. 
My goal is to raise $20,000, so that I will be able to set
aside some of my freelance projects and spend more time working to complete the critical
features listed above by April 2015.</p>
<p>If I exceed my funding goals, I have a long list of additional
features that I would like to add, including: </p>
<ul>
<li>Personal organizational tools, to allow users to maintain
their own private lists and notes</li>
<li>A forum to allow for user discussions</li>
<li>Search functionality allowing users to find resources by
topic, time period, author, etc.</li>
</ul><p>
On the other hand, if I am not able to meet my goal of
$20,000, I will use whatever money I raise to add as many resources and features as I am able
to.  Even if phase two is not fully
funded, I would eventually like to complete all of the critical features; however,
doing the work in my “spare time” (haha!) would require the work to be spread
out over a much longer period.
</p>
<br/><br/><h3>Perks — What do you get in return?</h3>
<p>
Most of the potential donors to this campaign are probably families that intend to use the website themselves and/or people who just love America and its founding principles.  I believe that you probably care more about the impact of your donation more than any ""stuff"" (T-shirts, mugs, etc.) that you could get in return.  With this in mind, I wanted to come up with perks that would help maximize the reach of this campaign, and provide some value to businesses or organizations that would like to make larger donations.
</p>
<p>I'm offering 3 sponsorship levels: <b>Minuteman</b> for a donation of <i>any</i> size, and, for larger donations, <b>Lexington</b> and <b>Yorktown</b> sponsorships allow you to advertise your business/organization on the RestoringHistory.US website.
</p>
<br/><h4>Minuteman Sponsorships</h4>
<p>
I have developed a webpage that will allow you to create a
custom graphic with your personal profile image and name, OR your business/organization logo and name.  You will be given access to this web page to create your graphic and share it on social networks.
</p>
<p>Sharing this graphic will serve a dual purpose: to publicly recognize your contribution, and to help spread the word about the campaign further. See the ""Johnny Doe"" graphic below for an example.</p>
<p>
<img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/828833/files/20140902091638-IAmRestoringHistory-example.jpg?1409674598"" src="""" style=""""/></p>
<br/><h4>Lexington &amp; Yorktown Sponsorships</h4>
<p>For larger donations, I can offer your organization/business
a listing on the <a href=""http://www.restoringhistory.us/sponsors"" rel=""noopener nofollow"">Sponsors</a> page on RestoringHistory.US.  Yorktown Sponsors ($1,000+ donations) will have their logos
displayed at the top of the sponsors page, with Lexington Sponsors ($250-$999 donations) underneath
them.  </p>
<p>In addition, a smaller logo (max. 55x55 pixels) will be placed in the site
header that will be displayed in all pages of the website.  Yorktown Sponsors will receive guaranteed
placement of their logo in this sponsors section on every page view.  Logos for Lexington Sponsors
will be displayed in this section on a rotational basis, with a minimum of one
Lexington Sponsor displayed on every page view.</p>
<p>
Both the large logos and small header logos will be linked to your URL. These will be displayed through July 4, 2016.
</p>
<p>
The screenshot below shows the Yorktown Sponsors section and the Lexington Sponsors section, as well as the section for smaller logos in the top-left of the page. The Twitter feed on the right will appear while the Indiegogo campaign is active. After that, it will be removed — hopefully, to make more room for sponsor logos!
</p>
<p style=""text-align: center;""><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/829229/files/20140902115339-SponsorsPageScreenshot.png?1409684019"" src="""" style=""""/></p>
<p>
Since launching the site, I've focused on creating a blog
and building a social media presence on Twitter, Facebook, and Google+.  This effort has gone well, and I’ve connected
with lots of people and brought increasingly more traffic to the site, as shown
in the graph below.  This should give you a rough idea of the number of impressions your logos might receive in the sponsors section in the page header.
</p>
<p><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/829354/files/20140902125234-Pageviews-Sept2013-July2014.PNG?1409687554"" src="""" style=""""/></p>
<p>
I anticipate that this upward trend
will continue, if funding allows me to resume blogging and staying active on social media. I don't know if growth will continue to be exponential like it was in June/July, but I do expect many visitors to return multiple times, after these new features
are added, and more resources are listed.
</p>
<br/><br/><h3>What if you can’t afford to donate to the campaign?</h3>
<p>Even if you cannot contribute financially, you can spread
the word about the campaign.  Use the share
buttons at the top of this page to share it on Facebook, Twitter, or
Google+.  Email it to your friends or
link to it on your webpage.  Any way that
you can help will be greatly appreciated!</p>
<p>I am hoping that this campaign will be successful, allowing
me to add new functionality which is critical to its future success.  Please consider joining with me to make the
vision of RestoringHistory.US a reality, helping raise a generation of young
Americans who will lead us back to the principles of freedom.</p>
<br/><br/><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/829749/files/20140902160048-BreakLineForCampaignPitch.jpg?1409698848"" src="""" style=""""/><br/><br/><h3>One final note...<br/> Filing for 501(c)(3) tax-exempt status</h3><p>If this campaign <i>exceeds</i> its goal, or if I get feedback that people are interested in providing <i>ongoing</i> financial support, I would love to form a nonprofit corporation and 
file for 501(c)(3) tax-exempt status.  I did not want to do this before
 running the Indiegogo campaign because I do not have time or money to 
deal with lawyers, accountants, and mounds of paperwork right now.  I also didn't want to risk going through the process only to be delayed or 
denied by the Obama-controlled IRS, as many other conservative groups 
have.  For now, my top priority is to get the majority of this new 
functionality up and running ASAP, to start making RestoringHistory.US useful for 
students and their families.</p>
<br/><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/829749/files/20140902160048-BreakLineForCampaignPitch.jpg?1409698848"" src="""" style=""""/><br/><br/><p>RestoringHistory.US is also on <a href=""https://google.com/+RestoringHistoryUS"" rel=""noopener nofollow""><img class=""lazy"" data-src=""https://images.indiegogo.com/file_attachments/829795/files/20140902161943-GooglePlus_logo.png?1409699983"" src="""" style=""width: 40px;""/> Google+</a></p></div>","Update 9/25/2014: Please help me make plans for RestoringHistory.US by taking this 3-question survey. Thank you! ~Steve


""Our
forefathers came to certain conclusions... which have been a great blessing to
the world. Before we can understand their conclusions, we must go back and
review the course which they followed. We must think the thoughts which they
thought."" — President Calvin Coolidge

That is the vision
for RestoringHistory.US: to help the next generation of Americans study the
course of history and become effective defenders of the political, economic,
and religious principles that led to freedom. The mission of RestoringHistory.US is to link            educational resources to chapters in popular history textbooks, helping families            to easily locate materials that: 
counteract the liberal/progressive bias found in many
textbooks, and 
make the study of history... NOT boring!
Phase 1: The birth of
RestoringHistory.US
My name is Steve Johnston. I’m a freelance software developer with 18 years of experience, and I also help
homeschool my kids. I found myself
spending a lot of my time searching for the best books, movies, articles, and
other resources to make history ""come alive"" for my kids.  
I thought this project would be a great way to bring together my
skills and interests in a way that could help other families learn more about
the history and founding principles of America.
I completed phase one of the RestoringHistory.US website in my spare time and launched it
in August 2013.  You can take a look at
the How to Use page for an overview of the site's current functionality.  The following screenshot is an example, showing New Deal or Raw Deal? as a resource that is associated with chapter 26 of the textbook The Story of the World, Vol. 4. Phase 2: Critical
improvements to make the website useful
Since I launched the website last year, I have spent the majority of my available time promoting it on social networks, and writing blog articles on current events, to drive traffic to the site.  Recently, I have refocused my efforts on my core mission, and I have begun adding more resources to the website.  (The Updates page is a convenient way to see what resources have been added since your last visit to the website.)In addition to adding more resources to the RestoringHistory.US website, here are the main features I want to add, to take the website to the next level and make it really useful.

Support FREE content  Currently, amazon products are the only
types of resources that I can add, but I want to allow linking other types of
FREE online content such as articles and YouTube videos.

Rate/review and filtering/sorting functionality  Giving users the ability to rate resources will allow the best quality resources
to bubble to the top and make them easier to find.

Support for multiple textbooks  Currently, The Story of the World is the only textbook that is indexed.  I want to add other homeschool and public school textbooks and link resources to those as well.


Crowdsourcing functionality  In order for the website to grow exponentially, I need to
allow other people to add resources to the database.  I’ve already had people volunteering to help,
so I need to add the ability for these people to contribute to the site.
In the future, I want students to be able to go to the page associated with a chapter in their textbook and see many resources, including books, movies, articles, online videos, activities, field trip ideas, etc.  Users should have options for sorting and filtering to find the best resources of each type that will meet their needs.Why I need your help
I have already invested many, many hours in the development and promotion of the site up to this
point, with only a few donations.  However, the growth of the website is severely limited by the fact that I cannot afford to spend more time working on it. 
My goal is to raise $20,000, so that I will be able to set
aside some of my freelance projects and spend more time working to complete the critical
features listed above by April 2015.
If I exceed my funding goals, I have a long list of additional
features that I would like to add, including: 

Personal organizational tools, to allow users to maintain
their own private lists and notes
A forum to allow for user discussions
Search functionality allowing users to find resources by
topic, time period, author, etc.

On the other hand, if I am not able to meet my goal of
$20,000, I will use whatever money I raise to add as many resources and features as I am able
to.  Even if phase two is not fully
funded, I would eventually like to complete all of the critical features; however,
doing the work in my “spare time” (haha!) would require the work to be spread
out over a much longer period.

Perks — What do you get in return?

Most of the potential donors to this campaign are probably families that intend to use the website themselves and/or people who just love America and its founding principles.  I believe that you probably care more about the impact of your donation more than any ""stuff"" (T-shirts, mugs, etc.) that you could get in return.  With this in mind, I wanted to come up with perks that would help maximize the reach of this campaign, and provide some value to businesses or organizations that would like to make larger donations.

I'm offering 3 sponsorship levels: Minuteman for a donation of any size, and, for larger donations, Lexington and Yorktown sponsorships allow you to advertise your business/organization on the RestoringHistory.US website.

Minuteman Sponsorships

I have developed a webpage that will allow you to create a
custom graphic with your personal profile image and name, OR your business/organization logo and name.  You will be given access to this web page to create your graphic and share it on social networks.

Sharing this graphic will serve a dual purpose: to publicly recognize your contribution, and to help spread the word about the campaign further. See the ""Johnny Doe"" graphic below for an example.


Lexington & Yorktown Sponsorships
For larger donations, I can offer your organization/business
a listing on the Sponsors page on RestoringHistory.US.  Yorktown Sponsors ($1,000+ donations) will have their logos
displayed at the top of the sponsors page, with Lexington Sponsors ($250-$999 donations) underneath
them.  
In addition, a smaller logo (max. 55x55 pixels) will be placed in the site
header that will be displayed in all pages of the website.  Yorktown Sponsors will receive guaranteed
placement of their logo in this sponsors section on every page view.  Logos for Lexington Sponsors
will be displayed in this section on a rotational basis, with a minimum of one
Lexington Sponsor displayed on every page view.

Both the large logos and small header logos will be linked to your URL. These will be displayed through July 4, 2016.


The screenshot below shows the Yorktown Sponsors section and the Lexington Sponsors section, as well as the section for smaller logos in the top-left of the page. The Twitter feed on the right will appear while the Indiegogo campaign is active. After that, it will be removed — hopefully, to make more room for sponsor logos!



Since launching the site, I've focused on creating a blog
and building a social media presence on Twitter, Facebook, and Google+.  This effort has gone well, and I’ve connected
with lots of people and brought increasingly more traffic to the site, as shown
in the graph below.  This should give you a rough idea of the number of impressions your logos might receive in the sponsors section in the page header.



I anticipate that this upward trend
will continue, if funding allows me to resume blogging and staying active on social media. I don't know if growth will continue to be exponential like it was in June/July, but I do expect many visitors to return multiple times, after these new features
are added, and more resources are listed.

What if you can’t afford to donate to the campaign?
Even if you cannot contribute financially, you can spread
the word about the campaign.  Use the share
buttons at the top of this page to share it on Facebook, Twitter, or
Google+.  Email it to your friends or
link to it on your webpage.  Any way that
you can help will be greatly appreciated!
I am hoping that this campaign will be successful, allowing
me to add new functionality which is critical to its future success.  Please consider joining with me to make the
vision of RestoringHistory.US a reality, helping raise a generation of young
Americans who will lead us back to the principles of freedom.
One final note... Filing for 501(c)(3) tax-exempt statusIf this campaign exceeds its goal, or if I get feedback that people are interested in providing ongoing financial support, I would love to form a nonprofit corporation and 
file for 501(c)(3) tax-exempt status.  I did not want to do this before
 running the Indiegogo campaign because I do not have time or money to 
deal with lawyers, accountants, and mounds of paperwork right now.  I also didn't want to risk going through the process only to be delayed or 
denied by the Obama-controlled IRS, as many other conservative groups 
have.  For now, my top priority is to get the majority of this new 
functionality up and running ASAP, to start making RestoringHistory.US useful for 
students and their families.
RestoringHistory.US is also on  Google+",9.0,0,"1 Campaign
                |","Hartselle, United States",https://www.indiegogo.com/projects/restoringhistory-us-website/pica
