,story,story_txt,img_len,video_len,campaign_count,campaign_city,url
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><p><strong>ALEP - À.ELLES.EUX.PAIX</strong></p><p><strong>Le cadre</strong><br/>Ce recueil n’est pas un ouvrage nostalgique de la « belle époque » de la ville, ni un traité diplomatique sur les négociations, ni un état des lieux des forces militaires sur place. C’est une photographie d’Alep aujourd’hui, avec les peurs des uns et les espoirs des autres…<br/>Le coup de projecteur d’<strong>Ammar Abd Rabbo</strong>, photographe syrien à la renommée internationale, est d’autant plus précieux qu’il porte un regard à la fois personnel et tendre sur la ville phare de son pays, l'une des plus vieilles villes du monde à avoir été constamment habitée (depuis le VI<sup>e</sup> millénaire av. J.-C.) grâce à son emplacement stratégique des points de vue militaire et commercial entre la mer Méditerranée et la Mésopotamie. D'ailleurs, le centre de la ville a été classé au patrimoine mondial de l'humanité par l'Unesco en 1986. <strong>Ce centre-ville est aujourd’hui en ruines.</strong></p><p>ALEP À.ELLES. EUX.PAIX, est dédié à tous les habitants de cette sublime ville.</p><p> </p><p><strong>Les contributeurs </strong><br/><strong>Christophe Boltanski:</strong><i> </i>journaliste, écrivain et chroniqueur français, lauréat du prix Femina 2015 pour son roman « La cache ».<i> Il s’est rendu en reportage en 2012 à Alep.</i><br/><strong>Edith Bouvier: </strong>journaliste indépendante, elle a été blessée et bloquée pendant plusieurs jours à Homs en couvrant le conflit syrien. Auteur de «  Chambre avec vue sur la guerre » (Éditions Flammarion).<i> Elle s</i><i>’</i><i>est rendue en reportage en 2014 à </i><i>Alep.</i><br/><strong>Nora Charabati Joumblatt: </strong>d’origine syrienne, elle est la présidente du Festival de Beiteddine et du « Children Cancer Center Lebanon ».  Également fondatrice de l’ONG libanaise « Kayany » (2013) qui a pour but de scolariser les enfants syriens. Sept écoles ont déjà vu le jour.<i> N</i><i>é</i><i>e </i><i>à Damas, Nora Charabati Joumblatt est </i><i>« </i><i>Aleppine de c</i><i>œ</i><i>ur ». </i><br/><strong>Magyd Cherfi: </strong>chanteur, écrivain et acteur français d'origine algérienne, membre du groupe toulousain « Zebda ». M<i>agyd Cherfi a donn</i><i>é des concerts dans les années 1990 à </i><i>Alep.</i><br/><strong>Jean-Pierre Filiu: </strong>universitaire français, historien et arabisant, spécialiste de l'Islam contemporain et  diplomate en Syrie.<i> Il s</i><i>’</i><i>est rendu plusieurs fois à Alep dans les années 1990 puis plus récemment en 2013, et a effectué une visite marquante suite à laquelle il a publié « Je vous écris d</i><i>’Alep</i><i> » </i><i>(</i><i>Éditions Deno</i><i>ë</i><i>l).</i><br/><strong>Nicolas H</strong><strong>é</strong><strong>nin: </strong>grand reporter indépendant (Le Point, Arte) et journaliste d’investigation, auteur de « Jihad Academy » (Éditions Fayard, 2015) et de « La France russe- Enquête sur les réseaux Poutine » (Éditions Fayard, 2016).<i> Il a é</i><i>t</i><i>é retenu en otage à </i><i>Alep en 2014.</i><br/><strong>Salam Kawakibi: </strong>politologue d'origine syrienne et directeur adjoint de l'Initiative de réforme arabe. <i>Ancien directeur de l'Institut fran</i><i>ç</i><i>ais du Proche-Orient, à </i><i>Alep. </i><br/><strong>Marie Seurat: </strong>épouse de Michel Seurat, sociologue et chercheur au CNRS, mort à 37 ans en captivité.<i> N</i><i>é</i><i>e </i><i>à </i><i>Alep o</i><i>ù elle a pass</i><i>é son enfance, elle est l</i><i>’</i><i>auteur de l</i><i>’</i><i>ouvrage</i><i> « </i><i>Les corbeaux d'Alep</i><i> », </i>(<i>Éditions </i>Gallimard, 1989).<br/><strong>Camille de Rouvray: </strong>enseignante de Français Langue Étrangère (FLE). Lauréate du prix Panorama des idées « Grand récit » 2015 pour son livre <i>« </i><i>Quitter Alep en guerre</i><i> » </i><i>(</i><i>Éditions Bord de L</i><i>’eau, 2014).</i> <i>E</i><i><i>l</i>le a vécu et travaillé à Alep de 2009 à 2012.</i></p><p> </p><p><strong>L’</strong><strong>objectif</strong><br/>Nous avons besoin de <strong>10 000 USD</strong> afin que ce projet voie le jour. Le préfinancement paiera la production, l'impression (1 000 exemplaires) et le lancement du livre. <strong>L’argent  collecté permettra la réalisation d’un très bel ouvrage.</strong> À noter que 8 % de la somme iront dans la part de contribution à reverser à Indiegogo.<br/>Si la somme demandée est dépassée, le surplus permettra d'augmenter le tirage du livre et/ou de mettre en route la version anglaise également en gestation.<br/>En adhérant à notre formule de prévente du livre pour le <strong>prix préférentiel de 33 USD</strong> au lieu de 38 USD vous contribuerez ainsi à assurer la faisabilité de ce projet dont <strong>le lancement est prévu pour décembre. </strong><br/>Cette levée de fonds est une manière efficace de faire connaître cette publication  au plus grand nombre de personnes possible et de la préfinancer.</p><p> </p><p><strong>Derri</strong><strong>ère l</strong><strong>’</strong><strong>objectif</strong><br/><strong><i>Qui est Ammar Abd Rabbo ?</i></strong><br/>Ammar Abd Rabbo est un journaliste et photographe français et syrien, né à Damas. Il a vécu à Tripoli (Libye) et à Beyrouth (Liban) avant de s'installer en France à l'âge de douze ans. Ancien élève de “Sciences Po” (IEP Paris), il a travaillé depuis 1990 avec de nombreuses agences internationales comme Sygma, Sipa Press, Abaca Press, et c’est un collaborateur régulier de l’Agence France Press (AFP).<br/>En plus de <strong>vingt-cinq ans de reportages photographiques</strong>, il a couvert aussi bien les coulisses des concerts de Michael Jackson que les inondations causées par l'ouragan « Katrina » à la Nouvelle-Orléans (2005), ou encore la guerre en Irak (2003), au Liban (2006) ou les révolutions arabes en Libye (2011) et à Alep, en Syrie, en 2013 et 2014.<br/>Il a signé plus d'une soixantaine de couvertures de magazines très différents comme Paris Match, Der Spiegel, Le Point, L’Express…<br/><strong><i>Noir Blanc Et Caetera , qui sommes-nous ?</i></strong><br/>« Noir Blanc Et Caetera » est la dernière-née des maisons d’éditions au Liban. Elle se propose d’être innovatrice dans son domaine, à savoir proposer à l’auteur un maximum d’avantages et lui donner un droit de regard sur son ouvrage, depuis sa conception jusqu’à son impression.<br/>C’est une maison qui fait de la résistance culturelle dans un pays où s’exprimer librement devient de plus en plus difficile.<br/>Fondée en 2012, “Noir Blanc Et Caetera” a déjà plus de 20 publications à son actif. De nombreux projets sont en cours pour 2016 et 2017.</p><p> </p><p><strong>Zoom sur le format:</strong><br/><img class=""lazy"" data-src=""https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_limit,w_695/v1473241542/uryamnzvfdefgkxlgyfl.jpg"" src="""" style=""""/></p><p><img class=""lazy"" data-src=""https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_limit,w_695/v1473241565/z6qkuv7dyv8ad62pzl8t.jpg"" src="""" style=""""/></p><p><img class=""lazy"" data-src=""https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_limit,w_695/v1473241591/e9pyckj60koanceiphpi.jpg"" src="""" style=""""/></p><p><strong>Dimensions</strong>: 21x23 cm.<br/><strong>Broché</strong>: 104 pages en couleurs.<br/>Couverture rigide.</p><p> </p><p><strong>Développement:</strong><br/># <i>Début <strong>novembre</strong> 2016</i> : fin de l'appel au pré-achat sur Indiegogo.<br/># <i>Fin <strong>novembre</strong></i> : production et impression du livre au Liban.<br/># <i>Début <strong>décembre</strong></i> : livraison des ouvrages commandés. Pour les achats effectués au Liban, vous pouvez choisir de récupérer votre ouvrage lors de la signature qui aura lieu en décembre.<br/># <i>En <strong>décembre </strong></i>: lancement du livre au Liban – Organisation de plusieurs rencontres et dédicaces – Livre en vente en ligne sur <a href=""http://www.noirblancetc.com"" rel=""noopener nofollow"" target=""_blank"">www.noirblancetc.com</a><br/># <i>À partir de <strong>janvier</strong> 2017</i> : lancement du livre ALEP À.Elles.Eux.Paix en France - Organisation de rencontres et dédicaces.</p><p> </p><p><strong>Les grandes aventures commencent toutes par un petit pas. Merci de relayer ce message autour de vous afin que cette chaîne d’entraide soit rapidement bouclée et que « ALEP À.ELLES.EUX.PAIX » voie le jour.</strong><br/> </p></div>","ALEP - À.ELLES.EUX.PAIXLe cadreCe recueil n’est pas un ouvrage nostalgique de la « belle époque » de la ville, ni un traité diplomatique sur les négociations, ni un état des lieux des forces militaires sur place. C’est une photographie d’Alep aujourd’hui, avec les peurs des uns et les espoirs des autres…Le coup de projecteur d’Ammar Abd Rabbo, photographe syrien à la renommée internationale, est d’autant plus précieux qu’il porte un regard à la fois personnel et tendre sur la ville phare de son pays, l'une des plus vieilles villes du monde à avoir été constamment habitée (depuis le VIe millénaire av. J.-C.) grâce à son emplacement stratégique des points de vue militaire et commercial entre la mer Méditerranée et la Mésopotamie. D'ailleurs, le centre de la ville a été classé au patrimoine mondial de l'humanité par l'Unesco en 1986. Ce centre-ville est aujourd’hui en ruines.ALEP À.ELLES. EUX.PAIX, est dédié à tous les habitants de cette sublime ville. Les contributeurs Christophe Boltanski: journaliste, écrivain et chroniqueur français, lauréat du prix Femina 2015 pour son roman « La cache ». Il s’est rendu en reportage en 2012 à Alep.Edith Bouvier: journaliste indépendante, elle a été blessée et bloquée pendant plusieurs jours à Homs en couvrant le conflit syrien. Auteur de «  Chambre avec vue sur la guerre » (Éditions Flammarion). Elle s’est rendue en reportage en 2014 à Alep.Nora Charabati Joumblatt: d’origine syrienne, elle est la présidente du Festival de Beiteddine et du « Children Cancer Center Lebanon ».  Également fondatrice de l’ONG libanaise « Kayany » (2013) qui a pour but de scolariser les enfants syriens. Sept écoles ont déjà vu le jour. Née à Damas, Nora Charabati Joumblatt est « Aleppine de cœur ». Magyd Cherfi: chanteur, écrivain et acteur français d'origine algérienne, membre du groupe toulousain « Zebda ». Magyd Cherfi a donné des concerts dans les années 1990 à Alep.Jean-Pierre Filiu: universitaire français, historien et arabisant, spécialiste de l'Islam contemporain et  diplomate en Syrie. Il s’est rendu plusieurs fois à Alep dans les années 1990 puis plus récemment en 2013, et a effectué une visite marquante suite à laquelle il a publié « Je vous écris d’Alep » (Éditions Denoël).Nicolas Hénin: grand reporter indépendant (Le Point, Arte) et journaliste d’investigation, auteur de « Jihad Academy » (Éditions Fayard, 2015) et de « La France russe- Enquête sur les réseaux Poutine » (Éditions Fayard, 2016). Il a été retenu en otage à Alep en 2014.Salam Kawakibi: politologue d'origine syrienne et directeur adjoint de l'Initiative de réforme arabe. Ancien directeur de l'Institut français du Proche-Orient, à Alep. Marie Seurat: épouse de Michel Seurat, sociologue et chercheur au CNRS, mort à 37 ans en captivité. Née à Alep où elle a passé son enfance, elle est l’auteur de l’ouvrage « Les corbeaux d'Alep », (Éditions Gallimard, 1989).Camille de Rouvray: enseignante de Français Langue Étrangère (FLE). Lauréate du prix Panorama des idées « Grand récit » 2015 pour son livre « Quitter Alep en guerre » (Éditions Bord de L’eau, 2014). Elle a vécu et travaillé à Alep de 2009 à 2012. L’objectifNous avons besoin de 10 000 USD afin que ce projet voie le jour. Le préfinancement paiera la production, l'impression (1 000 exemplaires) et le lancement du livre. L’argent  collecté permettra la réalisation d’un très bel ouvrage. À noter que 8 % de la somme iront dans la part de contribution à reverser à Indiegogo.Si la somme demandée est dépassée, le surplus permettra d'augmenter le tirage du livre et/ou de mettre en route la version anglaise également en gestation.En adhérant à notre formule de prévente du livre pour le prix préférentiel de 33 USD au lieu de 38 USD vous contribuerez ainsi à assurer la faisabilité de ce projet dont le lancement est prévu pour décembre. Cette levée de fonds est une manière efficace de faire connaître cette publication  au plus grand nombre de personnes possible et de la préfinancer. Derrière l’objectifQui est Ammar Abd Rabbo ?Ammar Abd Rabbo est un journaliste et photographe français et syrien, né à Damas. Il a vécu à Tripoli (Libye) et à Beyrouth (Liban) avant de s'installer en France à l'âge de douze ans. Ancien élève de “Sciences Po” (IEP Paris), il a travaillé depuis 1990 avec de nombreuses agences internationales comme Sygma, Sipa Press, Abaca Press, et c’est un collaborateur régulier de l’Agence France Press (AFP).En plus de vingt-cinq ans de reportages photographiques, il a couvert aussi bien les coulisses des concerts de Michael Jackson que les inondations causées par l'ouragan « Katrina » à la Nouvelle-Orléans (2005), ou encore la guerre en Irak (2003), au Liban (2006) ou les révolutions arabes en Libye (2011) et à Alep, en Syrie, en 2013 et 2014.Il a signé plus d'une soixantaine de couvertures de magazines très différents comme Paris Match, Der Spiegel, Le Point, L’Express…Noir Blanc Et Caetera , qui sommes-nous ?« Noir Blanc Et Caetera » est la dernière-née des maisons d’éditions au Liban. Elle se propose d’être innovatrice dans son domaine, à savoir proposer à l’auteur un maximum d’avantages et lui donner un droit de regard sur son ouvrage, depuis sa conception jusqu’à son impression.C’est une maison qui fait de la résistance culturelle dans un pays où s’exprimer librement devient de plus en plus difficile.Fondée en 2012, “Noir Blanc Et Caetera” a déjà plus de 20 publications à son actif. De nombreux projets sont en cours pour 2016 et 2017. Zoom sur le format:Dimensions: 21x23 cm.Broché: 104 pages en couleurs.Couverture rigide. Développement:# Début novembre 2016 : fin de l'appel au pré-achat sur Indiegogo.# Fin novembre : production et impression du livre au Liban.# Début décembre : livraison des ouvrages commandés. Pour les achats effectués au Liban, vous pouvez choisir de récupérer votre ouvrage lors de la signature qui aura lieu en décembre.# En décembre : lancement du livre au Liban – Organisation de plusieurs rencontres et dédicaces – Livre en vente en ligne sur www.noirblancetc.com# À partir de janvier 2017 : lancement du livre ALEP À.Elles.Eux.Paix en France - Organisation de rencontres et dédicaces. Les grandes aventures commencent toutes par un petit pas. Merci de relayer ce message autour de vous afin que cette chaîne d’entraide soit rapidement bouclée et que « ALEP À.ELLES.EUX.PAIX » voie le jour.",3.0,0,"1 Campaign
                |","Beyrouth, Lebanon",https://www.indiegogo.com/projects/alep-a-elles-eux-paix/pica
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><div> <h3>Short Summary</h3>
</div> <div> <h3>About the Book</h3> <p></p>
<p>Here’s a brief introduction to my book, <i>The Time Traveller’s Resort and Museum. </i>I hope you like it.</p>
<p><i>“If you need to know men's secrets</i></p>
<p><i>Or if there's something you need to find</i></p>
<p><i>If you want to see the dinosaurs</i></p>
<p><i>Or the insides of your mind.</i></p>
<p><i>If you want to watch the earth begin,</i></p>
<p><i>Or see what the apocalypse will leave behind,</i></p>
<p><i>You need to thank Alice Anderson,</i></p>
<p><i>For Alice is the mother of time.”</i></p>
<p>That was how the rhyme went. Every time traveler knew it. Everyone that is, except of course, for Alice herself, since she hadn’t invented time travel yet. Since returning to London, Alice’s life has been turned upside down. She’s been accused of murder and lost her position in the scientific community. Her only ally in this journey is a strange man who seems to think that Alice may be about to open up a strange new world of possibilities, but is probably not telling her everything he knows.</p>
<p>Obviously fake quotes made up by the author for the purpose of filling up space on the back of the book.</p>
<p>“The torch has been passed to a weird generation.”</p>
<p>John F Kennedy</p>
<p>“I remember the time David came over for drinks. ‘Twas the best of times, it ‘twas the worst of times.’ No, wait, it was just the worst of times. By the by, what exactly is ‘Tequila?’’”</p>
<p>Charles Dickens</p>
<p> “The first time I met David, he told me how much he liked my book. I said “Which one?” and he said “Harry Potter and the Prisoner of Azkaban.” It sort of went downhill from there.”</p>
<p>Jane Austen</p> </div> <div> <h3>About Us</h3> <p></p>
<p>David McLain graduated from Purchase College, where he directed a production of William Shakespeare’s The Tempest. He is the author of the novels <i>The Life of a Thief, </i>and <i>Dragonbait. </i> His short fiction has appeared in over two dozen magazines. You can read his blog about his dog at <a href=""http://mydogisgross.tumblr.com/"" rel=""noopener nofollow"">mydogisgross.tumblr.com</a></p>
<p>Felix Eddy Graduated Magnum Cum Laude from Alfred University. She is the author of <i>A Bestiary Alphabet, </i>and has illustrated several books. You can see more of her artwork at <a href=""http://www.felixeddy.com/"" rel=""noopener nofollow"">www.felixeddy.com</a> </p> </div> <div> <h3>What We'll Be Doing With the Funds We Raised. </h3> <p>Spending it. (Seriously, do I have to explain this? Our house burned down this year. No, I'm not kidding.) We do about thirty shows a year, up and down the east coast, of the Art, Comic Con, and Steampunk Variety. The money goes toward helping us spread the love of everything we do, which ultimately increases the value of every book that you buy. </p>
<p></p>
<p></p>
<h3>Stretch Goals</h3>
<div>
<p>1000.00- If we hit the goal, I will raffle off at least one
of each prize to everyone who has donated to the campaign, with the exception of the original book cover. This means, that if
you donate to the cause at any level, you can force me to write out the entire
novel, in pen, and then, if you want, burn it in the fire while laughing at me.
Or you could get one of Felix’s paintings. Whichever. </p>
<p>1500.00- If we hit the big 1-5, I'll raffle off at least one prize from to everyone who has donated to the campaign. Also, I'll pay the mortgage. I can't begin to tell you what a big deal that is. </p>

 </div>
<p></p>
</div></div>","Short Summary
  About the Book 
Here’s a brief introduction to my book, The Time Traveller’s Resort and Museum. I hope you like it.
“If you need to know men's secrets
Or if there's something you need to find
If you want to see the dinosaurs
Or the insides of your mind.
If you want to watch the earth begin,
Or see what the apocalypse will leave behind,
You need to thank Alice Anderson,
For Alice is the mother of time.”
That was how the rhyme went. Every time traveler knew it. Everyone that is, except of course, for Alice herself, since she hadn’t invented time travel yet. Since returning to London, Alice’s life has been turned upside down. She’s been accused of murder and lost her position in the scientific community. Her only ally in this journey is a strange man who seems to think that Alice may be about to open up a strange new world of possibilities, but is probably not telling her everything he knows.
Obviously fake quotes made up by the author for the purpose of filling up space on the back of the book.
“The torch has been passed to a weird generation.”
John F Kennedy
“I remember the time David came over for drinks. ‘Twas the best of times, it ‘twas the worst of times.’ No, wait, it was just the worst of times. By the by, what exactly is ‘Tequila?’’”
Charles Dickens
 “The first time I met David, he told me how much he liked my book. I said “Which one?” and he said “Harry Potter and the Prisoner of Azkaban.” It sort of went downhill from there.”
Jane Austen   About Us 
David McLain graduated from Purchase College, where he directed a production of William Shakespeare’s The Tempest. He is the author of the novels The Life of a Thief, and Dragonbait.  His short fiction has appeared in over two dozen magazines. You can read his blog about his dog at mydogisgross.tumblr.com
Felix Eddy Graduated Magnum Cum Laude from Alfred University. She is the author of A Bestiary Alphabet, and has illustrated several books. You can see more of her artwork at www.felixeddy.com    What We'll Be Doing With the Funds We Raised.  Spending it. (Seriously, do I have to explain this? Our house burned down this year. No, I'm not kidding.) We do about thirty shows a year, up and down the east coast, of the Art, Comic Con, and Steampunk Variety. The money goes toward helping us spread the love of everything we do, which ultimately increases the value of every book that you buy. 


Stretch Goals

1000.00- If we hit the goal, I will raffle off at least one
of each prize to everyone who has donated to the campaign, with the exception of the original book cover. This means, that if
you donate to the cause at any level, you can force me to write out the entire
novel, in pen, and then, if you want, burn it in the fire while laughing at me.
Or you could get one of Felix’s paintings. Whichever. 
1500.00- If we hit the big 1-5, I'll raffle off at least one prize from to everyone who has donated to the campaign. Also, I'll pay the mortgage. I can't begin to tell you what a big deal that is.",0.0,0,"2 Campaigns
                |","Endicott, United States",https://www.indiegogo.com/projects/the-time-traveller-s-resort-and-museum/pica
