,story,story_txt,img_len,video_len,campaign_count,campaign_city,url
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><p> </p><h3><span><p><span style=""color: rgb(106, 106, 106); font-family: 'Benton Sans', Helvetica, sans-serif; letter-spacing: 0px; background-color: initial;""></span></p>
<h3></h3>
<p>Tyler has been active in martial arts since the age of 4 years old. In 2005 he began aiding in the instruction of judo for the Fountain Police Activities League, and has been doing so since. Accumulating well over 400 hours of community service. At the age of 15 Tyler obtained his 1st degree black belt in Yoshin-ryu jitsu. At the age of 16 he obtained his 1st degree black belt in USA Ju-jitsu and also Traditional Kodokan Judo. As well as instructing judo and jujitsu, Tyler has been an avid competitor throughout the years. He has been a state grappling champion under the Colorado Karate Association (CKA) for three consecutive years in a row (06', 07', 08'). The last year Tyler competed in the CKA (08') he placed second in state in another grappling division. Only due to lack of points for moving up a weight class, by choice not necessity, in the middle of the tournament season. Aside from teaching judo and jujitsu, Tyler is also a Krav Maga instructor for Krav Maga of Southern Colorado. Having obtained his official instructor certification at the beginning of this year. Tyler also volunteers with the Never A Victim Foundation helping teach Krav Maga. Tyler has just recently been promoted to purple belt in Brazilian Jiu-jitsu as well. </p>
<p>This Campaign will help me (Tyler) gain funding <span style=""color: rgb(106, 106, 106); font-family: 'Benton Sans', Helvetica, sans-serif; letter-spacing: 0px; background-color: initial;"">to go compete with the US National Ju-jitsu team in Paris, France. I was selected to join the national team just last month in the hopes that my skills as an athlete and competitor will help aide the US team in becoming a force to be reckoned with on the international stage.</span></p></span></h3><p></p>
<p>To everyone out there who helps in my campaign you are bringing me a step closer to achieving a goal that has seemed so far away. Not only will you be helping me accomplish my competitive goals, but you will be helping this great nations national Ju-jitsu team.</p>
<p>

In order for me to go and compete in Paris I need a total of $3500. This goes towards airfare, lodging, competition fees, a new competition gi and miscellaneous fees (food, parking, etc.)</p>
<p>

In return for contributing to my campaign you will receive a pair of Krav Maga hand wraps and for any business's that are interested in contributing a donation of $500 or more will get you your business logo on the uniform that I will be wearing when I do interviews. This competition will be a televised event!</p>
<p>
<br/></p>
<p>If my funding goal is not met all funds will be used towards obtaining new training equipment (such as mats, gi's, strike pads, focus mitts etc.) for USA Ju-jitsu and Krav Maga of Southern Colorado.</p>
<p>

Do not fret if you are unable to contribute financially to my campaign, I appreciate the time you took to look. You can help me though by sharing this campaign! Just use the indiegogo share tools!</p><p><br/></p><p></p><div class=""campaignStoryVideoWrapper""><iframe class=""embedly-embed"" height=""326"" src=""https://cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fplayer.vimeo.com%2Fvideo%2F108430242&amp;url=http%3A%2F%2Fvimeo.com%2F108430242&amp;image=http%3A%2F%2Fi.vimeocdn.com%2Fvideo%2F492108764_1280.jpg&amp;key=64da7ba9305b45b68029ce9f0c7e4d75&amp;type=text%2Fhtml&amp;schema=vimeo"" width=""580""></iframe></div><a href=""http://vimeo.com/heroplatestudios"" rel=""noopener nofollow"" target=""_blank"">Video Filmed and Edited by Hero Plate Studios</a><br/><p></p></div>","Tyler has been active in martial arts since the age of 4 years old. In 2005 he began aiding in the instruction of judo for the Fountain Police Activities League, and has been doing so since. Accumulating well over 400 hours of community service. At the age of 15 Tyler obtained his 1st degree black belt in Yoshin-ryu jitsu. At the age of 16 he obtained his 1st degree black belt in USA Ju-jitsu and also Traditional Kodokan Judo. As well as instructing judo and jujitsu, Tyler has been an avid competitor throughout the years. He has been a state grappling champion under the Colorado Karate Association (CKA) for three consecutive years in a row (06', 07', 08'). The last year Tyler competed in the CKA (08') he placed second in state in another grappling division. Only due to lack of points for moving up a weight class, by choice not necessity, in the middle of the tournament season. Aside from teaching judo and jujitsu, Tyler is also a Krav Maga instructor for Krav Maga of Southern Colorado. Having obtained his official instructor certification at the beginning of this year. Tyler also volunteers with the Never A Victim Foundation helping teach Krav Maga. Tyler has just recently been promoted to purple belt in Brazilian Jiu-jitsu as well. 
This Campaign will help me (Tyler) gain funding to go compete with the US National Ju-jitsu team in Paris, France. I was selected to join the national team just last month in the hopes that my skills as an athlete and competitor will help aide the US team in becoming a force to be reckoned with on the international stage.
To everyone out there who helps in my campaign you are bringing me a step closer to achieving a goal that has seemed so far away. Not only will you be helping me accomplish my competitive goals, but you will be helping this great nations national Ju-jitsu team.


In order for me to go and compete in Paris I need a total of $3500. This goes towards airfare, lodging, competition fees, a new competition gi and miscellaneous fees (food, parking, etc.)


In return for contributing to my campaign you will receive a pair of Krav Maga hand wraps and for any business's that are interested in contributing a donation of $500 or more will get you your business logo on the uniform that I will be wearing when I do interviews. This competition will be a televised event!


If my funding goal is not met all funds will be used towards obtaining new training equipment (such as mats, gi's, strike pads, focus mitts etc.) for USA Ju-jitsu and Krav Maga of Southern Colorado.


Do not fret if you are unable to contribute financially to my campaign, I appreciate the time you took to look. You can help me though by sharing this campaign! Just use the indiegogo share tools!Video Filmed and Edited by Hero Plate Studios",0.0,1,"1 Campaign
                |","Colorado Springs, United States",https://www.indiegogo.com/projects/usa-ju-jitsu-athletic-fundraising-campaign/pica
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><h3 class=""Body1""><strong>About Me and Why I'm Going to Haiti</strong></h3>
<p class=""Body1"">My name is Bretta.  I'm a newly minted graduate with degrees in biology and public health and a passion for justice and equality in access healthcare around the world.  Fifteen years ago, when I was very young, my family moved to Haiti where my eyes were opened to the burden of poverty and disease suffered by so many around the world.  In the years since I left Haiti, I have studied and volunteered in many places across the globe including the Dominican Republic, Bolivia, Tanzania, Kenya, and Sudan, where I have learned valuable lessons about working with people from different cultures to effect lasting change in community health.  During these experiences, my desire to return to Haiti has only increased so that I can apply what I have learned and make a positive and lasting difference in my old home.  Now, I have the chance that I've been waiting for, and I am asking for your help to make it happen.</p>
<p class=""Body1""> </p>
<h3 class=""Body1""><strong>The Project, and How I Got Involved</strong></h3>
<p class=""Body1"">This spring, I volunteered in the Portland office of Konbit Sante, a wonderful non-profit organization which has been working in northern Haiti for more than ten years.  A few weeks after I started, my supervisor asked if I would be interested in exploring a six-month supply chain project at a hospital in Haiti.  I hardly even needed to stop and think about it - of course the answer was yes!</p>
<p class=""Body1"">So what exactly is supply chain, and why does it matter?  Simply put, the supply chain is the system that gets medicines, supplies, and equipment to the people who need them, and it's important because no hospital can function without it.  Surgeons can't operate without gloves, cholera patients can't be rehydrated without IVs and saline, and tuberculosis can't be treated without appropriate medicine.  The hospital where I will be working has a team of highly skilled nurses and doctors, but because of systemic problems with their supply chain, it is very difficult for them to do their jobs.  Reforming the system to get them the medicines and supplies that they need is the best way to help them save the lives of their patients.</p>
<p class=""Body1""> </p>
<h3 class=""Body1""><strong>Where Your Money Will Go</strong></h3>
<p class=""Body1"">I am asking for your help to raise $3,455 to cover the cost of my trip.  The line items are as follows:</p>
<p class=""Body1"">Roundtrip flight from Boston to Haiti:  $900</p>
<p class=""Body1"">Emergency medical evacuation insurance:  $205</p>
<p class=""Body1"">Rent:  $2000</p>
<p class=""Body1"">In-country transportation: $350</p>
<p class=""Body1"">Note:  Any contributions above and beyond my fundraising goal will be given to Konbit Sante to put toward the salaries of the local Haitian staff at the hospital.  If I am unable to raise enough money to make my trip possible, all the funds I raise here will be directed to Konbit Sante's programs in Haiti. </p>
<h3 class=""Body1""><strong><br/></strong></h3>
<h3 class=""Body1""><strong>Tax Deduction Receipts are Available!</strong></h3>
<p>Because Konbit Sante is a registered 501(c)3 non-profit organization, your contribution is TAX DEDUCTIBLE.  All you have to do is claim a perk and supply your mailing address, and we will mail a receipt to you at the end of our campaign.  (Note:  If, for any reason, you want a receipt, but do NOT want a perk, just claim the perk and contact me afterward or post a comment.  All recipts will be mailed at the conclusion of the campaign.)</p>
<h3 class=""Body1""><strong>Perks!</strong></h3>
<p class=""Body1"" title=""Round Bird Tree"">If you give any amount you will have the option to sign up for the monthly email newsletter that I will be writing to my friends and supporters, describing my experiences:  the hard work, the low points, the triumphs, and the lessons learned, all in gritty detail.  There will be pictures!</p>
<p class=""Body1"">If you give $35 you will recieve a 10 oz bottle of real Caribbean vanilla.  If you have never had Caribbean vanilla, you are in for a treat!  It's extra strong and fragrant, and it makes a great gift.  We have a limited number available, so claim it quickly! (Free shipping in US only.)</p>
<p class=""Body1"">If you give $50 you will receive a small piece of Haitian metal art, like the ones displayed below.  These pieces are hand-crafted by Haitan artisans, and you can choose from a range of options.  (Since every piece is slightly different, and our inventory changes, we will contact you with photos of the available options after you claim the perk.  Check out the gallery and updates to see additional examples.  Free shipping only in the US.)</p>
<p class=""Body1""><img alt=""Small Art"" class=""lazy"" data-src=""http://d2oadd98wnjs7n.cloudfront.net/medias/304007/pictures/full/20120628183234-Small_Art.png?1340933587"" src="""" style="""" title=""Small Art""/></p>
<p class=""Body1"">If you give $100 you will receive a mid-sized piece of Haitian metal art like the one pictured below.  (Check out the gallery and updates for more examples.  Free shipping only in the US.)</p>
<p class=""Body1""><img alt=""Cropped Butterflies"" class=""lazy"" data-src=""http://d2oadd98wnjs7n.cloudfront.net/medias/304018/pictures/full/20120628183621-Cropped_Butterflies.png?1340933803"" src="""" style="""" title=""Cropped Butterflies""/></p>
<p class=""Body1"">If you give $150 you will receive a large piece of Haitian metal art like the one pictured below.  (Check out the gallery and updates for more examples.  Free shipping only in the US.)</p>
<p class=""Body1""><img alt=""Round Bird Tree"" class=""lazy"" data-src=""http://d2oadd98wnjs7n.cloudfront.net/medias/303978/pictures/full/20120628181547-photo_1.JPG?1340932576"" src="""" style="""" title=""Round Bird Tree""/></p>
<p class=""Body1"">If you give $300 you will get to select a large piece of metal art, plus I will personally select a bonus gift for you in Haiti and ship it to you upon my return.  I don't know what it is yet, but it'll be AWESOME! (Free shipping in US only.)</p>
<p>All perks will be shipped at the conclusion of the campaign.  If your perk is a piece of metal art, we will contact you with photographs to choose from on or around Sept 5th, and then ship your selection. </p>
<h3><strong>Other Ways to Help</strong></h3>
<p class=""Body1"">Broke?  I can sympathize. It's a tough economy, and I know not everybody can give.  If you like my campaign and want to show support, you can help by:</p>
<p class=""Body1"">- Commenting</p>
<p class=""Body1"">- Sharing my campaign with your friends</p>
<p class=""Body1"">- Giving a nominal amount (like $1)</p>
<p class=""Body1"">All of these can help me by raising my gogofactor and making my campaign more visible on the website.  I'm very grateful for anything you can do to help!</p>
<h3 class=""Body1""> </h3>
<h3 class=""Body1""><strong>More About Konbit Sante</strong></h3>
<p><strong><img alt=""Konbit Sante Logo"" class=""lazy"" data-src=""http://d2oadd98wnjs7n.cloudfront.net/medias/304036/pictures/full/20120628184815-KS-Logo-color_MASTER.jpg?1340934516"" src="""" style="""" title=""konbit Sante logo""/></strong></p>
<p class=""Body1"">In Haitian Creole, a <em>konbit</em> is a traditional Haitian method of working together to till your friends' fields as well as your own.  <em>Sante</em> means health.  So the name means ""working together for health.""  Konbit Sante's mission is to support the development of a sustainable health care system to meet the needs of the Haitian community with maximum local direction and support.  KS has worked in the Cap-Haitien area of Haiti for more than ten years and supports the local health system through:</p>
<p class=""Body1"">-Clinical work</p>
<p class=""Body1"">-Children's health programs</p>
<p class=""Body1"">-Infrastructure projects</p>
<p class=""Body1"">-Supply chain support</p>
<p class=""Body1"">-Crisis response</p>
<p class=""Body1"">After the 2010 earthquake, Konbit Sante took immediate action and helped to meet the needs of earthquake victims by providing transport from Port-au-Prince to the Cap-Haitien hospital, paying the costs of treatment, purchasing and transporting medical supplies from the Dominican Republic, and supporting efforts to distribute food, water and sanitary items in camps in the Port-au-Prince area.</p>
<p class=""Body1"">Konbit Sante has also worked tirelessly to meet the challenges of the cholera epidemic which began shortly after the earthquake and spread like wildfire due to the lack of a sanitation system and clean drinking water.  Victims of cholera are exposed through contaminated drinking water, may show symptoms within 3-5 hours of exposure, and often die due to rapid dehydration.  The Cap-Haitian area has been hit very hard by the epidemic, and KS has responded both by expanding access to clean drinking water and by helping to set up treatment support centers where cholera victims can be saved through aggressive rehydration therapy.</p>
<p>For more info about Konbit Sante, please visit the website: <a href=""http://www.healthyhaiti.org"" rel=""noopener nofollow"" target=""_blank"">www.healthyhaiti.org</a></p></div>","About Me and Why I'm Going to Haiti
My name is Bretta.  I'm a newly minted graduate with degrees in biology and public health and a passion for justice and equality in access healthcare around the world.  Fifteen years ago, when I was very young, my family moved to Haiti where my eyes were opened to the burden of poverty and disease suffered by so many around the world.  In the years since I left Haiti, I have studied and volunteered in many places across the globe including the Dominican Republic, Bolivia, Tanzania, Kenya, and Sudan, where I have learned valuable lessons about working with people from different cultures to effect lasting change in community health.  During these experiences, my desire to return to Haiti has only increased so that I can apply what I have learned and make a positive and lasting difference in my old home.  Now, I have the chance that I've been waiting for, and I am asking for your help to make it happen.
 
The Project, and How I Got Involved
This spring, I volunteered in the Portland office of Konbit Sante, a wonderful non-profit organization which has been working in northern Haiti for more than ten years.  A few weeks after I started, my supervisor asked if I would be interested in exploring a six-month supply chain project at a hospital in Haiti.  I hardly even needed to stop and think about it - of course the answer was yes!
So what exactly is supply chain, and why does it matter?  Simply put, the supply chain is the system that gets medicines, supplies, and equipment to the people who need them, and it's important because no hospital can function without it.  Surgeons can't operate without gloves, cholera patients can't be rehydrated without IVs and saline, and tuberculosis can't be treated without appropriate medicine.  The hospital where I will be working has a team of highly skilled nurses and doctors, but because of systemic problems with their supply chain, it is very difficult for them to do their jobs.  Reforming the system to get them the medicines and supplies that they need is the best way to help them save the lives of their patients.
 
Where Your Money Will Go
I am asking for your help to raise $3,455 to cover the cost of my trip.  The line items are as follows:
Roundtrip flight from Boston to Haiti:  $900
Emergency medical evacuation insurance:  $205
Rent:  $2000
In-country transportation: $350
Note:  Any contributions above and beyond my fundraising goal will be given to Konbit Sante to put toward the salaries of the local Haitian staff at the hospital.  If I am unable to raise enough money to make my trip possible, all the funds I raise here will be directed to Konbit Sante's programs in Haiti. 

Tax Deduction Receipts are Available!
Because Konbit Sante is a registered 501(c)3 non-profit organization, your contribution is TAX DEDUCTIBLE.  All you have to do is claim a perk and supply your mailing address, and we will mail a receipt to you at the end of our campaign.  (Note:  If, for any reason, you want a receipt, but do NOT want a perk, just claim the perk and contact me afterward or post a comment.  All recipts will be mailed at the conclusion of the campaign.)
Perks!
If you give any amount you will have the option to sign up for the monthly email newsletter that I will be writing to my friends and supporters, describing my experiences:  the hard work, the low points, the triumphs, and the lessons learned, all in gritty detail.  There will be pictures!
If you give $35 you will recieve a 10 oz bottle of real Caribbean vanilla.  If you have never had Caribbean vanilla, you are in for a treat!  It's extra strong and fragrant, and it makes a great gift.  We have a limited number available, so claim it quickly! (Free shipping in US only.)
If you give $50 you will receive a small piece of Haitian metal art, like the ones displayed below.  These pieces are hand-crafted by Haitan artisans, and you can choose from a range of options.  (Since every piece is slightly different, and our inventory changes, we will contact you with photos of the available options after you claim the perk.  Check out the gallery and updates to see additional examples.  Free shipping only in the US.)

If you give $100 you will receive a mid-sized piece of Haitian metal art like the one pictured below.  (Check out the gallery and updates for more examples.  Free shipping only in the US.)

If you give $150 you will receive a large piece of Haitian metal art like the one pictured below.  (Check out the gallery and updates for more examples.  Free shipping only in the US.)

If you give $300 you will get to select a large piece of metal art, plus I will personally select a bonus gift for you in Haiti and ship it to you upon my return.  I don't know what it is yet, but it'll be AWESOME! (Free shipping in US only.)
All perks will be shipped at the conclusion of the campaign.  If your perk is a piece of metal art, we will contact you with photographs to choose from on or around Sept 5th, and then ship your selection. 
Other Ways to Help
Broke?  I can sympathize. It's a tough economy, and I know not everybody can give.  If you like my campaign and want to show support, you can help by:
- Commenting
- Sharing my campaign with your friends
- Giving a nominal amount (like $1)
All of these can help me by raising my gogofactor and making my campaign more visible on the website.  I'm very grateful for anything you can do to help!
 
More About Konbit Sante

In Haitian Creole, a konbit is a traditional Haitian method of working together to till your friends' fields as well as your own.  Sante means health.  So the name means ""working together for health.""  Konbit Sante's mission is to support the development of a sustainable health care system to meet the needs of the Haitian community with maximum local direction and support.  KS has worked in the Cap-Haitien area of Haiti for more than ten years and supports the local health system through:
-Clinical work
-Children's health programs
-Infrastructure projects
-Supply chain support
-Crisis response
After the 2010 earthquake, Konbit Sante took immediate action and helped to meet the needs of earthquake victims by providing transport from Port-au-Prince to the Cap-Haitien hospital, paying the costs of treatment, purchasing and transporting medical supplies from the Dominican Republic, and supporting efforts to distribute food, water and sanitary items in camps in the Port-au-Prince area.
Konbit Sante has also worked tirelessly to meet the challenges of the cholera epidemic which began shortly after the earthquake and spread like wildfire due to the lack of a sanitation system and clean drinking water.  Victims of cholera are exposed through contaminated drinking water, may show symptoms within 3-5 hours of exposure, and often die due to rapid dehydration.  The Cap-Haitian area has been hit very hard by the epidemic, and KS has responded both by expanding access to clean drinking water and by helping to set up treatment support centers where cholera victims can be saved through aggressive rehydration therapy.
For more info about Konbit Sante, please visit the website: www.healthyhaiti.org",4.0,0,"1 Campaign
                |","Boston, United States",https://www.indiegogo.com/projects/lifesaving-logistics-getting-medicines-and-supplies-to-haiti/pica
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><p></p><h3>Short Summary</h3><p></p><p><span>The Play Nexus is raising funds to bring you a day of truly loving fun led by two master players: Natalie Kinsey and Bernie DeKoven.</span></p><p>Natalie is one of the prime movers (and we mean “mover”) of the Play Nexus. Bernie is the author of Recess for the Soul, The Well-Played Game, the newly released A Playful Path and the website Deepfun.com.</p><p>We want to bring these two people together with you, so we can join forces to bring a whole new level of play to each other, and the world.</p><p>This will be a first: the first time Natalie and Bernie will be combining their deeply playful understanding and love to bring something new into the world - a new synthesis between what Natalie has been calling “conscious play” and Bernie “a playful path.”</p><p>We’re calling it “The Day of the Playful Heart” because we are planning to go that deep and be that profoundly playful.</p><p>The Day of the Playful Heart: a day devoted to people playing, lovingly with their tribes, their lovers, children and with the world. Exploring and experimenting with a lighter, more flexible, and more collaborative framework than many of the self help tools like yoga and meditation, while encompassing all of those things.  It’s a go anywhere “mo bettah” tool, infinitely adaptable and infinitely trueing.  </p>Helping each other play mo better is helping the world to Be mo better.<div>
<br/><div>
<div style=""text-align: center;""><a href=""http://future.playnexus.com/index.html"" rel=""noopener nofollow"" style=""line-height: 1.45em;"">http://future.playnexus.com/index.html</a></div>
<p></p>
<p></p>
<p></p>
<h3>What We Need &amp; What You Get</h3>
<ul>
<li>We need 2500 to fund the entire trip and the day of loving play.  We have some missions to run and need marketing and supplies and to hire runners to bring the play to the people and to create the archival video after, which will inspire a whole 'nother year of deeply loving play.</li>
<li>We have some rare items (some of which are already worth over $1000 bucks and only increasing in value as collectors items!) as well 10 Play Fuel Ups with Natalie that are consistently described as ""nothing short of miraculous.""</li>
</ul>
<p></p>
<p></p>
<h3>The Impact</h3>
<p></p>Conscious Play is the new black.  It is a go anywhere tool that allows a wider swath of people be more consciously loving about how they interactive with the world.  It works for anyone because everyone, at their core, longs to be more playful.  Learning how to play more authentically is at the core of all desires.<div>
<p></p>
<p></p>
<h3>Other Ways You Can Help</h3>
<p>Share our work!  Play with your life!  </p>
<p><a href=""http://future.playnexus.com/index.html"" rel=""noopener nofollow"">http://future.playnexus.com/index.html</a><br/></p>
</div>
</div>
</div></div>","Short SummaryThe Play Nexus is raising funds to bring you a day of truly loving fun led by two master players: Natalie Kinsey and Bernie DeKoven.Natalie is one of the prime movers (and we mean “mover”) of the Play Nexus. Bernie is the author of Recess for the Soul, The Well-Played Game, the newly released A Playful Path and the website Deepfun.com.We want to bring these two people together with you, so we can join forces to bring a whole new level of play to each other, and the world.This will be a first: the first time Natalie and Bernie will be combining their deeply playful understanding and love to bring something new into the world - a new synthesis between what Natalie has been calling “conscious play” and Bernie “a playful path.”We’re calling it “The Day of the Playful Heart” because we are planning to go that deep and be that profoundly playful.The Day of the Playful Heart: a day devoted to people playing, lovingly with their tribes, their lovers, children and with the world. Exploring and experimenting with a lighter, more flexible, and more collaborative framework than many of the self help tools like yoga and meditation, while encompassing all of those things.  It’s a go anywhere “mo bettah” tool, infinitely adaptable and infinitely trueing.  Helping each other play mo better is helping the world to Be mo better.

http://future.playnexus.com/index.html



What We Need & What You Get

We need 2500 to fund the entire trip and the day of loving play.  We have some missions to run and need marketing and supplies and to hire runners to bring the play to the people and to create the archival video after, which will inspire a whole 'nother year of deeply loving play.
We have some rare items (some of which are already worth over $1000 bucks and only increasing in value as collectors items!) as well 10 Play Fuel Ups with Natalie that are consistently described as ""nothing short of miraculous.""



The Impact
Conscious Play is the new black.  It is a go anywhere tool that allows a wider swath of people be more consciously loving about how they interactive with the world.  It works for anyone because everyone, at their core, longs to be more playful.  Learning how to play more authentically is at the core of all desires.


Other Ways You Can Help
Share our work!  Play with your life!  
http://future.playnexus.com/index.html",0.0,0,"3 Campaigns
                |","Portland, United States",https://www.indiegogo.com/projects/the-day-of-the-playful-heart/pica
